OrderID,OrderDate,CustomerID,Country,Product,Category,Quantity,UnitPrice,TotalPrice,PaymentMethod
ORD-04507,2023-02-22,CUST-0245,Australia,Hat,Clothing,3,148.43,445.29,PayPal
ORD-03106,2023-02-22,CUST-0083,USA,Running Shoes,Sports,5,71.48,357.4,Debit Card
ORD-01368,2023-02-22,CUST-0103,USA,T-Shirt,Clothing,4,102.54,410.16,Credit Card
ORD-03110,2023-02-23,CUST-0342,Australia,Headphones,Electronics,3,1449.92,4349.76,Credit Card
ORD-03804,2023-02-23,CUST-0335,UK,Makeup Kit,Beauty,4,83.04,332.16,Credit Card
ORD-00518,2023-02-23,CUST-0251,Canada,Tennis Racket,Sports,5,128.34,641.7,Credit Card
ORD-00641,2023-02-23,CUST-0124,USA,Dress,Clothing,4,98.55,394.2,Debit Card
ORD-00016,2023-02-23,CUST-0049,USA,Dress,Clothing,2,28.99,57.98,Credit Card
ORD-03633,2023-02-24,CUST-0134,USA,Dress,Clothing,1,146.02,146.02,PayPal
ORD-04251,2023-02-24,CUST-0243,Brazil,Microwave,Home & Kitchen,3,147.86,443.58,Debit Card
ORD-01470,2023-02-24,CUST-0214,USA,Hair Dryer,Beauty,3,20.79,62.37,Debit Card
ORD-04757,2023-02-24,CUST-0474,Brazil,Microwave,Home & Kitchen,3,196.23,588.69,Credit Card
ORD-03273,2023-02-24,CUST-0008,Canada,Laptop,Electronics,5,1078.87,5394.35,Debit Card
ORD-04609,2023-02-24,CUST-0367,UK,Basketball,Sports,1,20.64,20.64,Credit Card
ORD-04203,2023-02-24,CUST-0010,UK,Smart Watch,Electronics,4,1140.14,4560.56,Credit Card
ORD-04713,2023-02-24,CUST-0222,USA,Fitness Tracker,Sports,2,156.86,313.72,Credit Card
ORD-04439,2023-02-25,CUST-0146,UK,Jacket,Clothing,4,122.07,488.28,Debit Card
ORD-03312,2023-02-25,CUST-0244,USA,Jacket,Clothing,3,90.21,270.63,Debit Card
ORD-04583,2023-02-25,CUST-0008,Australia,Hat,Clothing,5,139.76,698.8,Credit Card
ORD-02078,2023-02-25,CUST-0475,UK,Laptop,Electronics,1,1128.35,1128.35,Credit Card
ORD-04002,2023-02-25,CUST-0234,Brazil,Smartphone,Electronics,5,1332.86,6664.3,Credit Card
ORD-01012,2023-02-25,CUST-0005,Canada,History,Books,3,44.61,133.83,Debit Card
ORD-00482,2023-02-26,CUST-0292,Germany,History,Books,4,49.51,198.04,Credit Card
ORD-03128,2023-02-26,CUST-0374,India,Jacket,Clothing,5,144.45,722.25,Credit Card
ORD-03725,2023-02-26,CUST-0382,UK,Hat,Clothing,2,122.69,245.38,Credit Card
ORD-01096,2023-02-26,CUST-0433,Mexico,Face Cream,Beauty,2,6.59,13.18,Debit Card
ORD-01980,2023-02-26,CUST-0098,Brazil,Makeup Kit,Beauty,3,28.2,84.6,Credit Card
ORD-03069,2023-02-26,CUST-0195,USA,Laptop,Electronics,5,889.62,4448.1,Credit Card
ORD-04723,2023-02-26,CUST-0134,India,Tablet,Electronics,2,1083.6,2167.2,Credit Card
ORD-02758,2023-02-26,CUST-0496,France,Blender,Home & Kitchen,5,219.66,1098.3,Credit Card
ORD-01037,2023-02-26,CUST-0352,France,Tennis Racket,Sports,2,178.63,357.26,PayPal
ORD-01860,2023-02-26,CUST-0227,USA,Coffee Maker,Home & Kitchen,1,63.73,63.73,Credit Card
ORD-01937,2023-02-27,CUST-0401,Canada,Knife Set,Home & Kitchen,3,198.87,596.61,Debit Card
ORD-00788,2023-02-27,CUST-0097,USA,Running Shoes,Sports,4,123.3,493.2,Debit Card
ORD-01206,2023-02-27,CUST-0442,Germany,Fiction,Books,5,18.04,90.2,Credit Card
ORD-02314,2023-02-27,CUST-0072,USA,Microwave,Home & Kitchen,2,298.57,597.14,PayPal
ORD-01863,2023-02-27,CUST-0363,USA,Biography,Books,2,14.98,29.96,PayPal
ORD-00966,2023-02-27,CUST-0100,USA,Smartphone,Electronics,2,1386.93,2773.86,PayPal
ORD-03407,2023-02-27,CUST-0396,France,Jeans,Clothing,4,127.57,510.28,Debit Card
ORD-01398,2023-02-28,CUST-0414,USA,T-Shirt,Clothing,2,148.64,297.28,PayPal
ORD-02846,2023-02-28,CUST-0406,USA,Smartphone,Electronics,1,1138.71,1138.71,Apple Pay
ORD-00398,2023-02-28,CUST-0364,Japan,Coffee Maker,Home & Kitchen,3,133.43,400.29,Apple Pay
ORD-01582,2023-02-28,CUST-0007,Japan,Face Cream,Beauty,5,6.06,30.3,PayPal
ORD-02567,2023-02-28,CUST-0481,USA,Shoes,Clothing,3,18.92,56.76,Debit Card
ORD-03205,2023-02-28,CUST-0297,USA,Shampoo,Beauty,2,51.19,102.38,PayPal
ORD-04043,2023-02-28,CUST-0325,UK,Knife Set,Home & Kitchen,3,152.66,457.98,PayPal
ORD-01189,2023-02-28,CUST-0287,USA,Non-Fiction,Books,2,41.94,83.88,Debit Card
ORD-01300,2023-02-28,CUST-0009,Mexico,Headphones,Electronics,4,117.86,471.44,Apple Pay
ORD-01074,2023-02-28,CUST-0023,USA,Blender,Home & Kitchen,3,52.41,157.23,Google Pay
ORD-03094,2023-02-28,CUST-0248,USA,Shoes,Clothing,5,114.11,570.55,PayPal
ORD-00739,2023-03-01,CUST-0261,USA,Laptop,Electronics,4,1226.57,4906.28,PayPal
ORD-02294,2023-03-01,CUST-0204,USA,Headphones,Electronics,4,1407.65,5630.6,Google Pay
ORD-04098,2023-03-01,CUST-0218,USA,Face Cream,Beauty,2,43.91,87.82,Credit Card
ORD-03779,2023-03-01,CUST-0093,Canada,Cookware Set,Home & Kitchen,1,237.13,237.13,Credit Card
ORD-00932,2023-03-02,CUST-0421,Brazil,Smart Watch,Electronics,1,1281.38,1281.38,PayPal
ORD-04868,2023-03-02,CUST-0054,USA,Running Shoes,Sports,3,137.78,413.34,Debit Card
ORD-01338,2023-03-02,CUST-0376,Australia,Running Shoes,Sports,1,86.28,86.28,Credit Card
ORD-01967,2023-03-02,CUST-0368,Australia,Jacket,Clothing,2,59.69,119.38,Debit Card
ORD-01308,2023-03-02,CUST-0081,France,Self-Help,Books,1,41.44,41.44,Apple Pay
ORD-04879,2023-03-03,CUST-0396,USA,Smartphone,Electronics,2,1121.54,2243.08,PayPal
ORD-03079,2023-03-03,CUST-0354,USA,Shoes,Clothing,1,30.76,30.76,Credit Card
ORD-00366,2023-03-03,CUST-0178,Brazil,Fitness Tracker,Sports,5,165.23,826.15,Google Pay
ORD-01242,2023-03-03,CUST-0347,France,Headphones,Electronics,5,1311.97,6559.85,PayPal
ORD-01479,2023-03-03,CUST-0214,Germany,Laptop,Electronics,5,214.15,1070.75,PayPal
ORD-00847,2023-03-04,CUST-0414,Australia,Blender,Home & Kitchen,4,161.34,645.36,Credit Card
ORD-03500,2023-03-04,CUST-0074,Australia,Biography,Books,4,16.7,66.8,Credit Card
ORD-04682,2023-03-04,CUST-0484,UK,Lipstick,Beauty,2,71.03,142.06,Credit Card
ORD-00491,2023-03-04,CUST-0370,USA,Non-Fiction,Books,1,29.04,29.04,Apple Pay
ORD-03775,2023-03-04,CUST-0492,Mexico,Tablet,Electronics,3,1053.72,3161.16,PayPal
ORD-01729,2023-03-04,CUST-0109,USA,Tablet,Electronics,4,1038.45,4153.8,Credit Card
ORD-00379,2023-03-04,CUST-0222,Germany,Yoga Mat,Sports,2,117.57,235.14,PayPal
ORD-01125,2023-03-04,CUST-0437,USA,Smartphone,Electronics,5,905.65,4528.25,Google Pay
ORD-04976,2023-03-04,CUST-0419,Mexico,Face Cream,Beauty,4,78.71,314.84,Apple Pay
ORD-04516,2023-03-04,CUST-0255,France,Smart Watch,Electronics,1,924.7,924.7,PayPal
ORD-02857,2023-03-04,CUST-0500,USA,Self-Help,Books,4,47.71,190.84,Apple Pay
ORD-02938,2023-03-04,CUST-0155,UK,Lipstick,Beauty,5,41.33,206.65,Credit Card
ORD-00836,2023-03-05,CUST-0257,UK,History,Books,4,33.86,135.44,PayPal
ORD-03551,2023-03-05,CUST-0158,USA,Hair Dryer,Beauty,3,14.03,42.09,Debit Card
ORD-04514,2023-03-05,CUST-0432,USA,Dress,Clothing,3,106.49,319.47,Debit Card
ORD-00353,2023-03-05,CUST-0219,Japan,Makeup Kit,Beauty,1,13.12,13.12,PayPal
ORD-01984,2023-03-05,CUST-0308,Australia,Laptop,Electronics,1,416.8,416.8,PayPal
ORD-03337,2023-03-06,CUST-0038,Mexico,Socks,Clothing,4,140.64,562.56,PayPal
ORD-01865,2023-03-06,CUST-0409,India,Socks,Clothing,4,120.07,480.28,Credit Card
ORD-00874,2023-03-06,CUST-0415,USA,Basketball,Sports,4,133.94,535.76,Credit Card
ORD-03028,2023-03-06,CUST-0131,UK,Dress,Clothing,4,101.17,404.68,Debit Card
ORD-04102,2023-03-06,CUST-0053,Canada,Tablet,Electronics,4,865.87,3463.48,PayPal
ORD-02303,2023-03-06,CUST-0418,Australia,Yoga Mat,Sports,1,100.72,100.72,Debit Card
ORD-00865,2023-03-06,CUST-0333,UK,Camera,Electronics,3,448.61,1345.83,PayPal
ORD-04468,2023-03-06,CUST-0185,Mexico,History,Books,2,33.07,66.14,PayPal
ORD-03214,2023-03-06,CUST-0020,India,Jeans,Clothing,5,146.8,734.0,Debit Card
ORD-04416,2023-03-06,CUST-0160,Australia,Jeans,Clothing,3,68.05,204.15,Credit Card
ORD-04541,2023-03-06,CUST-0004,Canada,Speaker,Electronics,3,161.51,484.53,Apple Pay
ORD-00171,2023-03-06,CUST-0460,France,Hat,Clothing,1,19.04,19.04,Apple Pay
ORD-00472,2023-03-07,CUST-0484,USA,Microwave,Home & Kitchen,5,38.08,190.4,PayPal
ORD-01362,2023-03-07,CUST-0086,USA,Tablet,Electronics,3,1131.17,3393.51,Debit Card
ORD-00910,2023-03-07,CUST-0246,USA,Running Shoes,Sports,2,125.67,251.34,Debit Card
ORD-00921,2023-03-07,CUST-0246,USA,Tablet,Electronics,3,807.1,2421.3,Debit Card
ORD-03432,2023-03-07,CUST-0497,France,Non-Fiction,Books,2,28.2,56.4,Apple Pay
ORD-02806,2023-03-07,CUST-0251,India,Smartphone,Electronics,1,214.21,214.21,PayPal
ORD-02566,2023-03-07,CUST-0086,UK,Shoes,Clothing,3,68.38,205.14,Google Pay
ORD-00412,2023-03-08,CUST-0431,Australia,Speaker,Electronics,2,1200.53,2401.06,Apple Pay
ORD-01304,2023-03-08,CUST-0208,Japan,Smartphone,Electronics,5,753.59,3767.95,Credit Card
ORD-03540,2023-03-08,CUST-0329,USA,Headphones,Electronics,3,983.31,2949.93,PayPal
ORD-00281,2023-03-08,CUST-0128,USA,History,Books,2,18.65,37.3,Google Pay
ORD-04318,2023-03-08,CUST-0114,UK,Socks,Clothing,5,15.44,77.2,Credit Card
ORD-01384,2023-03-08,CUST-0242,USA,Toaster,Home & Kitchen,3,51.67,155.01,Credit Card
ORD-04360,2023-03-08,CUST-0377,Mexico,Tennis Racket,Sports,2,112.95,225.9,PayPal
ORD-00263,2023-03-08,CUST-0309,Germany,Speaker,Electronics,5,1430.08,7150.4,PayPal
ORD-04494,2023-03-08,CUST-0219,Germany,Fitness Tracker,Sports,1,182.43,182.43,Credit Card
ORD-00710,2023-03-08,CUST-0345,Germany,Shoes,Clothing,1,144.5,144.5,Debit Card
ORD-03772,2023-03-09,CUST-0398,Germany,T-Shirt,Clothing,2,90.19,180.38,PayPal
ORD-00173,2023-03-09,CUST-0084,UK,T-Shirt,Clothing,2,27.91,55.82,Apple Pay
ORD-02149,2023-03-09,CUST-0009,USA,Camera,Electronics,2,682.21,1364.42,Debit Card
ORD-03239,2023-03-10,CUST-0449,UK,Camera,Electronics,2,265.98,531.96,Credit Card
ORD-00235,2023-03-10,CUST-0237,UK,Smart Watch,Electronics,1,1482.65,1482.65,Google Pay
ORD-02344,2023-03-10,CUST-0294,Canada,Science,Books,3,47.28,141.84,Credit Card
ORD-02250,2023-03-10,CUST-0007,Japan,Self-Help,Books,1,13.51,13.51,PayPal
ORD-01617,2023-03-10,CUST-0348,UK,Running Shoes,Sports,4,36.68,146.72,PayPal
ORD-03964,2023-03-10,CUST-0389,Mexico,Shoes,Clothing,1,58.91,58.91,Google Pay
ORD-04937,2023-03-10,CUST-0427,India,Yoga Mat,Sports,4,188.46,753.84,Apple Pay
ORD-04746,2023-03-11,CUST-0048,Brazil,Lipstick,Beauty,3,57.39,172.17,Apple Pay
ORD-00287,2023-03-11,CUST-0329,Mexico,Jacket,Clothing,4,147.37,589.48,Debit Card
ORD-03439,2023-03-11,CUST-0374,India,Knife Set,Home & Kitchen,5,232.34,1161.7,Debit Card
ORD-04376,2023-03-11,CUST-0446,USA,Smart Watch,Electronics,5,866.78,4333.9,PayPal
ORD-00967,2023-03-11,CUST-0139,France,Fitness Tracker,Sports,1,91.2,91.2,Debit Card
ORD-03670,2023-03-11,CUST-0211,Brazil,Smartphone,Electronics,1,189.45,189.45,Credit Card
ORD-02298,2023-03-11,CUST-0337,USA,Microwave,Home & Kitchen,5,30.35,151.75,Credit Card
ORD-02427,2023-03-11,CUST-0396,UK,Tablet,Electronics,5,892.25,4461.25,PayPal
ORD-00012,2023-03-12,CUST-0097,India,T-Shirt,Clothing,3,123.42,370.26,Credit Card
ORD-04310,2023-03-12,CUST-0312,Brazil,Self-Help,Books,4,26.99,107.96,Credit Card
ORD-02855,2023-03-12,CUST-0209,Canada,Self-Help,Books,5,13.92,69.6,Apple Pay
ORD-01542,2023-03-12,CUST-0072,UK,Basketball,Sports,4,34.83,139.32,PayPal
ORD-00395,2023-03-12,CUST-0397,Australia,Socks,Clothing,5,59.47,297.35,PayPal
ORD-02877,2023-03-12,CUST-0004,USA,Blender,Home & Kitchen,5,180.12,900.6,Credit Card
ORD-01804,2023-03-12,CUST-0500,Japan,Speaker,Electronics,4,1072.96,4291.84,Google Pay
ORD-03335,2023-03-12,CUST-0269,Australia,Makeup Kit,Beauty,3,34.09,102.27,Credit Card
ORD-02791,2023-03-13,CUST-0399,Canada,Face Cream,Beauty,4,95.12,380.48,Credit Card
ORD-03092,2023-03-13,CUST-0357,USA,Speaker,Electronics,2,1048.75,2097.5,Debit Card
ORD-04685,2023-03-13,CUST-0177,Mexico,Speaker,Electronics,2,1439.95,2879.9,Apple Pay
ORD-01448,2023-03-13,CUST-0482,USA,Laptop,Electronics,5,761.15,3805.75,Debit Card
ORD-02467,2023-03-13,CUST-0402,USA,Speaker,Electronics,1,630.56,630.56,Credit Card
ORD-03749,2023-03-14,CUST-0454,Germany,Shampoo,Beauty,5,27.71,138.55,Apple Pay
ORD-00088,2023-03-14,CUST-0219,USA,Makeup Kit,Beauty,1,91.44,91.44,Debit Card
ORD-02416,2023-03-14,CUST-0387,Germany,Laptop,Electronics,5,1166.72,5833.6,Credit Card
ORD-01624,2023-03-14,CUST-0340,India,Biography,Books,1,11.82,11.82,Debit Card
ORD-00025,2023-03-14,CUST-0259,Mexico,Basketball,Sports,1,168.38,168.38,Debit Card
ORD-00449,2023-03-14,CUST-0297,USA,History,Books,1,47.81,47.81,Debit Card
ORD-01185,2023-03-14,CUST-0130,Australia,Tablet,Electronics,5,1498.04,7490.2,Credit Card
ORD-00561,2023-03-14,CUST-0183,USA,Self-Help,Books,1,29.24,29.24,Credit Card
ORD-03813,2023-03-15,CUST-0126,UK,Dumbbells,Sports,2,86.73,173.46,PayPal
ORD-03076,2023-03-15,CUST-0009,Mexico,Dress,Clothing,2,91.22,182.44,Credit Card
ORD-04562,2023-03-15,CUST-0120,USA,Jacket,Clothing,5,143.32,716.6,PayPal
ORD-02425,2023-03-15,CUST-0151,Japan,T-Shirt,Clothing,5,130.32,651.6,Debit Card
ORD-02183,2023-03-15,CUST-0213,Germany,Tablet,Electronics,4,1117.85,4471.4,PayPal
ORD-02375,2023-03-16,CUST-0173,USA,Cookware Set,Home & Kitchen,3,61.62,184.86,Google Pay
ORD-04544,2023-03-16,CUST-0142,Australia,Hat,Clothing,5,134.87,674.35,Debit Card
ORD-01981,2023-03-16,CUST-0087,Mexico,Jacket,Clothing,4,119.05,476.2,Credit Card
ORD-00422,2023-03-16,CUST-0235,France,Non-Fiction,Books,4,14.15,56.6,Credit Card
ORD-02055,2023-03-16,CUST-0460,Brazil,Dress,Clothing,2,104.09,208.18,Credit Card
ORD-00906,2023-03-16,CUST-0012,USA,Shampoo,Beauty,2,57.53,115.06,Credit Card
ORD-03485,2023-03-17,CUST-0333,Brazil,Shoes,Clothing,4,38.4,153.6,PayPal
ORD-02890,2023-03-17,CUST-0310,France,Tablet,Electronics,3,880.49,2641.47,Credit Card
ORD-00112,2023-03-17,CUST-0203,USA,Dress,Clothing,3,135.37,406.11,Credit Card
ORD-02065,2023-03-17,CUST-0191,UK,Laptop,Electronics,1,872.85,872.85,Credit Card
ORD-02327,2023-03-17,CUST-0091,UK,Smartphone,Electronics,2,173.72,347.44,Credit Card
ORD-04965,2023-03-17,CUST-0177,UK,Microwave,Home & Kitchen,1,295.82,295.82,Credit Card
ORD-04058,2023-03-18,CUST-0181,USA,Non-Fiction,Books,1,18.38,18.38,Debit Card
ORD-02881,2023-03-18,CUST-0388,Germany,Jacket,Clothing,3,88.65,265.95,Credit Card
ORD-03475,2023-03-18,CUST-0071,Mexico,Cookware Set,Home & Kitchen,2,163.21,326.42,Credit Card
ORD-02562,2023-03-18,CUST-0017,USA,T-Shirt,Clothing,3,22.95,68.85,Credit Card
ORD-03918,2023-03-18,CUST-0140,USA,Fiction,Books,5,18.32,91.6,PayPal
ORD-02716,2023-03-19,CUST-0426,UK,Hat,Clothing,4,37.21,148.84,Debit Card
ORD-03006,2023-03-19,CUST-0078,USA,Knife Set,Home & Kitchen,4,200.76,803.04,Debit Card
ORD-03442,2023-03-19,CUST-0295,UK,Lipstick,Beauty,1,87.63,87.63,Credit Card
ORD-00959,2023-03-19,CUST-0097,USA,Toaster,Home & Kitchen,3,60.56,181.68,Credit Card
ORD-01920,2023-03-19,CUST-0364,USA,Dress,Clothing,4,58.83,235.32,Debit Card
ORD-04459,2023-03-19,CUST-0102,Brazil,Knife Set,Home & Kitchen,5,150.15,750.75,PayPal
ORD-01461,2023-03-19,CUST-0336,USA,Blender,Home & Kitchen,2,86.4,172.8,Apple Pay
ORD-02699,2023-03-19,CUST-0177,Brazil,Speaker,Electronics,4,621.67,2486.68,Google Pay
ORD-00456,2023-03-20,CUST-0431,Germany,Biography,Books,2,48.46,96.92,Credit Card
ORD-04968,2023-03-20,CUST-0056,Canada,Tablet,Electronics,3,695.38,2086.14,Debit Card
ORD-00520,2023-03-20,CUST-0377,Germany,Jeans,Clothing,3,53.92,161.76,Credit Card
ORD-04921,2023-03-20,CUST-0401,Canada,Face Cream,Beauty,3,99.15,297.45,Debit Card
ORD-01745,2023-03-20,CUST-0138,Brazil,Camera,Electronics,1,994.63,994.63,PayPal
ORD-03855,2023-03-20,CUST-0424,Germany,Socks,Clothing,2,143.45,286.9,Credit Card
ORD-04230,2023-03-20,CUST-0166,USA,Camera,Electronics,4,419.97,1679.88,Credit Card
ORD-02748,2023-03-20,CUST-0207,USA,Face Cream,Beauty,4,95.22,380.88,PayPal
ORD-02908,2023-03-20,CUST-0373,UK,Smart Watch,Electronics,1,107.89,107.89,PayPal
ORD-04044,2023-03-20,CUST-0063,Japan,Non-Fiction,Books,3,19.58,58.74,Credit Card
ORD-03445,2023-03-20,CUST-0136,Germany,Face Cream,Beauty,1,90.95,90.95,Credit Card
ORD-04772,2023-03-20,CUST-0268,UK,Headphones,Electronics,4,1018.33,4073.32,Apple Pay
ORD-02960,2023-03-20,CUST-0340,USA,Running Shoes,Sports,1,24.37,24.37,Google Pay
ORD-03652,2023-03-21,CUST-0082,UK,Headphones,Electronics,5,1188.72,5943.6,PayPal
ORD-00555,2023-03-21,CUST-0475,Canada,Smart Watch,Electronics,5,1487.72,7438.6,Debit Card
ORD-04176,2023-03-21,CUST-0038,UK,Face Cream,Beauty,1,39.8,39.8,PayPal
ORD-03803,2023-03-21,CUST-0121,Germany,Science,Books,4,40.63,162.52,Credit Card
ORD-03567,2023-03-21,CUST-0281,USA,T-Shirt,Clothing,1,36.44,36.44,Google Pay
ORD-00734,2023-03-21,CUST-0486,USA,Coffee Maker,Home & Kitchen,2,34.71,69.42,Credit Card
ORD-04007,2023-03-21,CUST-0338,Brazil,Dress,Clothing,3,92.68,278.04,Debit Card
ORD-04882,2023-03-22,CUST-0497,Japan,Coffee Maker,Home & Kitchen,5,134.34,671.7,Credit Card
ORD-03539,2023-03-22,CUST-0360,UK,Science,Books,2,36.04,72.08,Apple Pay
ORD-02400,2023-03-22,CUST-0287,UK,Basketball,Sports,1,189.06,189.06,Credit Card
ORD-02031,2023-03-22,CUST-0117,UK,Camera,Electronics,1,664.06,664.06,PayPal
ORD-00309,2023-03-22,CUST-0382,Germany,Shoes,Clothing,5,123.14,615.7,Google Pay
ORD-04157,2023-03-22,CUST-0254,UK,Laptop,Electronics,4,632.98,2531.92,Credit Card
ORD-02045,2023-03-22,CUST-0041,USA,Shoes,Clothing,3,25.14,75.42,Debit Card
ORD-00982,2023-03-22,CUST-0356,UK,Fitness Tracker,Sports,4,43.3,173.2,PayPal
ORD-00495,2023-03-23,CUST-0108,France,Microwave,Home & Kitchen,5,210.79,1053.95,Credit Card
ORD-01337,2023-03-23,CUST-0292,USA,Biography,Books,2,40.98,81.96,Debit Card
ORD-01035,2023-03-23,CUST-0139,USA,Socks,Clothing,4,17.22,68.88,Google Pay
ORD-04316,2023-03-23,CUST-0161,USA,Lipstick,Beauty,2,45.57,91.14,Credit Card
ORD-01660,2023-03-23,CUST-0003,Brazil,Face Cream,Beauty,4,76.74,306.96,Credit Card
ORD-04167,2023-03-23,CUST-0169,USA,Microwave,Home & Kitchen,5,88.05,440.25,Google Pay
ORD-04326,2023-03-23,CUST-0465,UK,Perfume,Beauty,3,86.83,260.49,Credit Card
ORD-01143,2023-03-23,CUST-0432,USA,Shoes,Clothing,1,106.97,106.97,PayPal
ORD-03606,2023-03-24,CUST-0035,UK,Blender,Home & Kitchen,3,38.21,114.63,Credit Card
ORD-02502,2023-03-24,CUST-0314,Canada,Fiction,Books,5,23.02,115.1,Credit Card
ORD-02429,2023-03-24,CUST-0027,Canada,Makeup Kit,Beauty,4,11.94,47.76,Debit Card
ORD-02658,2023-03-24,CUST-0359,Japan,Fitness Tracker,Sports,3,195.15,585.45,PayPal
ORD-02923,2023-03-24,CUST-0238,Canada,Jeans,Clothing,5,88.37,441.85,Credit Card
ORD-00063,2023-03-24,CUST-0399,India,Dress,Clothing,5,62.09,310.45,PayPal
ORD-01181,2023-03-24,CUST-0445,Australia,Biography,Books,2,26.48,52.96,PayPal
ORD-00774,2023-03-25,CUST-0238,UK,Blender,Home & Kitchen,2,63.43,126.86,Credit Card
ORD-01321,2023-03-25,CUST-0142,Germany,Non-Fiction,Books,2,45.07,90.14,Credit Card
ORD-04324,2023-03-25,CUST-0338,USA,Shoes,Clothing,3,126.2,378.6,Credit Card
ORD-03510,2023-03-25,CUST-0113,UK,Shoes,Clothing,5,137.38,686.9,Apple Pay
ORD-03798,2023-03-25,CUST-0476,USA,Smartphone,Electronics,3,1029.48,3088.44,Debit Card
ORD-01388,2023-03-25,CUST-0016,France,Microwave,Home & Kitchen,1,248.37,248.37,PayPal
ORD-03615,2023-03-25,CUST-0327,Brazil,Lipstick,Beauty,3,16.21,48.63,Debit Card
ORD-01042,2023-03-25,CUST-0022,UK,Socks,Clothing,2,135.42,270.84,Credit Card
ORD-04888,2023-03-25,CUST-0388,UK,Shampoo,Beauty,5,15.22,76.1,Credit Card
ORD-02910,2023-03-25,CUST-0458,UK,Microwave,Home & Kitchen,5,121.67,608.35,Debit Card
ORD-01655,2023-03-25,CUST-0470,Brazil,Smart Watch,Electronics,4,1242.67,4970.68,Debit Card
ORD-01161,2023-03-25,CUST-0206,Mexico,Hair Dryer,Beauty,1,67.85,67.85,Debit Card
ORD-01733,2023-03-25,CUST-0195,Brazil,History,Books,5,38.37,191.85,Apple Pay
ORD-01633,2023-03-25,CUST-0377,Canada,Dress,Clothing,2,31.89,63.78,Credit Card
ORD-02246,2023-03-26,CUST-0429,Mexico,Camera,Electronics,5,1282.54,6412.7,PayPal
ORD-02036,2023-03-26,CUST-0079,Australia,Makeup Kit,Beauty,1,26.41,26.41,Credit Card
ORD-00465,2023-03-26,CUST-0199,UK,Yoga Mat,Sports,2,180.58,361.16,Credit Card
ORD-02718,2023-03-26,CUST-0357,USA,Hat,Clothing,2,76.47,152.94,Credit Card
ORD-02242,2023-03-26,CUST-0405,Brazil,Shoes,Clothing,5,103.99,519.95,PayPal
ORD-04698,2023-03-27,CUST-0233,UK,Tablet,Electronics,2,908.03,1816.06,Apple Pay
ORD-01900,2023-03-27,CUST-0163,Australia,Science,Books,4,31.14,124.56,Debit Card
ORD-00471,2023-03-27,CUST-0320,UK,Speaker,Electronics,2,145.96,291.92,Debit Card
ORD-02318,2023-03-27,CUST-0208,France,Fitness Tracker,Sports,4,159.79,639.16,Credit Card
ORD-02852,2023-03-27,CUST-0211,UK,Headphones,Electronics,2,662.58,1325.16,PayPal
ORD-00209,2023-03-27,CUST-0333,India,Non-Fiction,Books,4,13.52,54.08,Debit Card
ORD-02766,2023-03-27,CUST-0009,USA,Perfume,Beauty,5,34.97,174.85,Google Pay
ORD-04496,2023-03-27,CUST-0264,USA,Cookware Set,Home & Kitchen,1,62.86,62.86,Credit Card
ORD-00257,2023-03-27,CUST-0223,Mexico,Tablet,Electronics,1,1496.3,1496.3,Apple Pay
ORD-00923,2023-03-28,CUST-0315,France,Headphones,Electronics,5,1209.51,6047.55,Debit Card
ORD-03210,2023-03-28,CUST-0115,USA,Knife Set,Home & Kitchen,1,71.73,71.73,Credit Card
ORD-04783,2023-03-28,CUST-0032,Brazil,Coffee Maker,Home & Kitchen,4,255.34,1021.36,Credit Card
ORD-04135,2023-03-28,CUST-0406,Japan,Cookware Set,Home & Kitchen,5,197.86,989.3,Credit Card
ORD-03932,2023-03-28,CUST-0275,Australia,Knife Set,Home & Kitchen,5,234.21,1171.05,PayPal
ORD-03344,2023-03-28,CUST-0152,India,Shoes,Clothing,4,45.25,181.0,Credit Card
ORD-00233,2023-03-28,CUST-0459,Canada,Smart Watch,Electronics,4,1066.26,4265.04,Apple Pay
ORD-00969,2023-03-28,CUST-0207,Canada,Cookware Set,Home & Kitchen,4,219.22,876.88,Credit Card
ORD-03913,2023-03-29,CUST-0021,USA,Self-Help,Books,5,46.53,232.65,PayPal
ORD-03425,2023-03-29,CUST-0038,France,Jeans,Clothing,3,48.86,146.58,PayPal
ORD-04128,2023-03-29,CUST-0313,Mexico,Tablet,Electronics,5,1125.2,5626.0,Apple Pay
ORD-04277,2023-03-29,CUST-0065,Canada,Shoes,Clothing,5,117.83,589.15,Apple Pay
ORD-02642,2023-03-29,CUST-0326,UK,Smartphone,Electronics,3,1131.47,3394.41,PayPal
ORD-04283,2023-03-29,CUST-0188,India,Fiction,Books,5,24.03,120.15,Apple Pay
ORD-02196,2023-03-30,CUST-0072,UK,Tablet,Electronics,4,823.87,3295.48,Debit Card
ORD-04241,2023-03-30,CUST-0335,Japan,T-Shirt,Clothing,2,26.69,53.38,Credit Card
ORD-01177,2023-03-30,CUST-0002,Canada,Shoes,Clothing,2,21.11,42.22,Credit Card
ORD-03850,2023-03-30,CUST-0098,India,Shampoo,Beauty,2,91.38,182.76,PayPal
ORD-04767,2023-03-30,CUST-0270,Canada,Dress,Clothing,5,133.47,667.35,PayPal
ORD-03473,2023-03-30,CUST-0326,Brazil,Cookware Set,Home & Kitchen,2,87.63,175.26,Credit Card
ORD-02956,2023-03-30,CUST-0260,Germany,Cookware Set,Home & Kitchen,1,178.79,178.79,Debit Card
